Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
509,9926,13983744,0.0,90267983.07
510,10111,13983744,0.0,88616358.42
511,9426,13983744,0.0,95056227.46
512,9500,13983744,0.0,94315789.47
513,9444,13983744,0.0,94875052.94
514,9389,13983744,0.0,95430823.30
515,9277,13983744,0.0,96582947.07
516,9445,13983744,0.0,94865007.94
517,9574,13983744,0.0,93586797.58
518,9352,13983744,0.0,95808383.23
519,9092,13983744,0.0,98548174.22
520,9408,13983744,0.0,95238095.24
521,9407,13983744,0.0,95248219.41
522,9278,13983744,0.0,96572537.18
523,9426,13983744,0.0,95056227.46
524,9223,13983744,0.0,97148433.26
525,9352,13983744,0.0,95808383.23
526,9167,13983744,0.0,97741900.29
527,9277,13983744,0.0,96582947.07
528,9333,13983744,0.0,96003428.69
529,9334,13983744,0.0,95993143.35
530,9315,13983744,0.0,96188942.57
531,9556,13983744,0.0,93763080.79
532,9407,13983744,0.0,95248219.41
533,9593,13983744,0.0,93401438.55
534,9426,13983744,0.0,95056227.46
535,9389,13983744,0.0,95430823.30
536,9389,13983744,0.0,95430823.30
537,11740,13983744,0.0,76320272.57
538,10055,13983744,0.0,89109895.57
539,9537,13983744,0.0,93949879.42
540,10223,13987840,0.0,87645505.23
541,9740,13987840,0.0,91991786.45
542,9463,13987840,0.0,94684560.92
543,9444,13987840,0.0,94875052.94
544,9500,13987840,0.0,94315789.47
545,9611,13987840,0.0,93226511.29
546,9630,13987840,0.0,93042575.29
547,9408,13987840,0.0,95238095.24
548,9389,13987840,0.0,95430823.30
549,9444,13987840,0.0,94875052.94
550,9333,13987840,0.0,96003428.69
551,9463,13987840,0.0,94684560.92
552,9519,13987840,0.0,94127534.40
553,9407,13987840,0.0,95248219.41
